,0,sku #,Customer,Sku Name,Date,Forecast,Actual
15537,,21855,Morrisons,WM Sweet Chilli Chicken Wrap x4,12/03/2022,,
15538,4542180,28002,Morrisons,WMM Cheeseboard Skillet,12/03/2022,,
15539,4542181,28003,Morrisons,WMM Turkey Curry Wrap,12/03/2022,,
15540,4542182,28004,Morrisons,WMM Vegan Feast Skillet,12/03/2022,,
15541,4542183,28005,Morrisons,WMM Pigs Under Blankets Skillet,12/03/2022,,
15542,4542184,28006,Morrisons,WMM Turkey Lunch Wedge Skillet,12/03/2022,,
15543,,28136,Morrisons PFS,WMM DTS Pigs Under Blankets Skillet,12/03/2022,,
15544,,28137,Morrisons PFS,WMM DTS Cheeseboard Skillet,12/03/2022,,
15545,,28138,Morrisons PFS,WMM DTS Turkey Lunch Wedge Skillet,12/03/2022,,
15546,,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,12/03/2022,,
15547,,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,12/03/2022,,
15548,,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,12/03/2022,,
15549,7799572,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,12/03/2022,1053,1124
15550,7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,12/03/2022,1602,1640
15551,7798199,21970,Sainsbury's,JS New Yorker Grab Bag,12/03/2022,1174,1212
15552,7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",12/03/2022,8154,8548
15553,7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,12/03/2022,4851,4956
15554,7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,12/03/2022,5140,7856
15555,7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,12/03/2022,2250,2788
15556,7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",12/03/2022,3929,4140
15557,7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",12/03/2022,4350,4480
15558,7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",12/03/2022,1673,1888
15559,7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,12/03/2022,2367,2408
15560,7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,12/03/2022,1398,1700
15561,7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,12/03/2022,1538,1812
15562,7991425,24955,Sainsbury's,JS Vegan Mexican Bean Wrap,12/03/2022,1764,1416
15563,8018816,25608,Sainsbury's,JS Halloumi Roast Vegetable Wrap,12/03/2022,778,740
15564,7798851,26002,Sainsbury's,JS Chicken Salad Skillet x 4,12/03/2022,,
15565,8046570,26981,Sainsbury's,JS Tuna Crunch Sub Roll ,12/03/2022,2855,2424
15566,8046550,26983,Sainsbury's,JS Chicken and Bacon Sub Roll ,12/03/2022,1673,1856
15567,8046562,26984,Sainsbury's,JS Ham and Cheese Sub Roll ,12/03/2022,2838,2944
15568,,28009,Sainsbury's,JS HTE Egg & Cheese Muffin,12/03/2022,220,232
15569,,28010,Sainsbury's,JS HTE Meatball Marinara Wrap,12/03/2022,276,272
15570,,28011,Sainsbury's,JS HTE Ham & Cheese Toastie,12/03/2022,645,536
15571,,28369,Sainsbury's,JS Hoisin No Duck Wrap x 4,12/03/2022,1352,968
15572,8018816,28370,Sainsbury's,JS Vegan No Chicken Ceasar Wrap x 4,12/03/2022,2128,1088
15573,,28477,Sainsbury's,JS Cheese & Coleslaw Skillet,12/03/2022,2136,1724
15574,,28478,Sainsbury's,JS Spring Chicken Skillet,12/03/2022,4795,3592
15575,,22883,Sainsbury's,JS Wrap Platter x1,12/03/2022,100,45
15576,,23956,Sainsbury's,JS Classic Sandwich Platter x1,12/03/2022,200,168
15577,,22882,Sainsbury's,JS Meat Sandwich Platter x1,12/03/2022,100,65
15578,,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,12/03/2022,120,74
15579,8530,27728,Sainsbury's,"JS PF Chicken, Bacon & Caesar Wrap x 1",12/03/2022,,
15580,8581,27727,Sainsbury's PFS,"JS PFS Mozzarella, Tomato and Pesto Wrap x 1",12/03/2022,,
15581,8531,27729,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,12/03/2022,,
15582,8534,27730,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x1,12/03/2022,,
15583,9935,27133,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,12/03/2022,,
15584,,27921,Sainsbury's PFS,JS PFS Chicken and Bacon Sub Roll ,12/03/2022,,
15585,,27933,Sainsbury's PFS,JS PFS TUNA & CUCUMBER SUB,12/03/2022,,
15586,,27939,Sainsbury's PFS,JS PFS greek style chicken & tzatziki wrap,12/03/2022,,
15587,,27946,Sainsbury's PFS,JS PFS Steak & caramelised onion sandwich,12/03/2022,,
15588,9929,27131,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,12/03/2022,,
15589,,27179,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,12/03/2022,,
15590,,27924,Sainsbury's PFS,JS PFS Korean Chicken Sandwich,12/03/2022,,
15591,,27934,Sainsbury's PFS,JS PFS Ham And Cheese Sub Roll,12/03/2022,,
15592,,27935,Sainsbury's PFS,JS PFS Sweet Chilli Chicken Wrap,12/03/2022,,
15593,,27937,Sainsbury's PFS,JS PFS TTD Eggs Hollandaise with Avocado,12/03/2022,,
15594,,27938,Sainsbury's PFS,"JS PFS Brie, Bacon & Chilli Chutney Skillet",12/03/2022,,
15595,,27109,Sainsbury's PFS,JS PFS Brie & Cranberry Skillet,12/03/2022,,
15596,,22288,Sainsbury's,JS Brie & Cranberry Skillet,12/03/2022,,
15597,,28111,Sainsbury's,JS Boxing Day Sub Roll,12/03/2022,,
15598,,28112,Sainsbury's,JS Rudolph's Christmas Feast,12/03/2022,,
15599,,28113,Sainsbury's,JS Beef Wellington Special,12/03/2022,,
15600,,28375,Sainsbury's,JS Christmas Platter,12/03/2022,,
15601,7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,12/03/2022,,
15602,,28474,Sainsbury's,JS PF BOXING DAY LEFTOVER SUB,12/03/2022,,
15603,,27331,Sainsbury's,JS Indian Inspired Chickpea Flatbread,12/03/2022,,
15604,,27332,Sainsbury's,JS Middle Eastern Lamb Kofta Flatbread  ,12/03/2022,,
15605,7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,12/03/2022,,
15606,,23955,Sainsbury's,JS Seafood Platter x1,12/03/2022,,
15607,7972085,24770,Sainsbury's,JS Party Sandwich Platter,12/03/2022,,
15608,7972091,24480,Sainsbury's,JS Premium Sandwich Platter,12/03/2022,,
15609,3277,22186,Sainsbury's PFS,JS DTS Southern Fried Chicken Wrap x 1,12/03/2022,,
15610,3278,22187,Sainsbury's PFS,"JS DTS Ham & Egg Sub Roll 10"" x 1",12/03/2022,,
15611,3292,23990,Sainsbury's PFS,JS DTS Chicken Salad Skillet x 1,12/03/2022,,
15612,3294,23992,Sainsbury's PFS,JS DTS Seafood Cocktail Skillet x 1,12/03/2022,,
15613,7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,12/03/2022,,
15614,,25543,Sainsbury's,JS Harissa Chicken Wrap,12/03/2022,,
15615,,25544,Sainsbury's,JS Vegan Onion Bhaji Sandwich,12/03/2022,,
15616,,25545,Sainsbury's,JS Katsu Chicken Sandwich ,12/03/2022,,
15617,7798851,28371,Sainsbury's,JS Vegan No Coronation Chicken Skillet x 4,12/03/2022,,
15618,8046570,28372,Sainsbury's,JS Vegan Meatless Meatball Marinara Subroll x 4,12/03/2022,,
15619,8046550,28373,Sainsbury's,JS Vegan No Chicken Tikka Roll x 4,12/03/2022,,
15620,DELIST,27781,Sainsbury's Café,JS CAFE Bacon Bap x 4          ,12/03/2022,1439,1324
15621,DELIST,27782,Sainsbury's Café,JS CAFE Sausage Bap x 4,12/03/2022,1179,1152
15622,DELIST,27783,Sainsbury's Café,JS CAFE Egg Florentine x 4,12/03/2022,424,
15623,,27784,Sainsbury's Café,JS CAFE Cheese & Onion Topped Toastie x 4,12/03/2022,1036,1012
15624,,27785,Sainsbury's Café,JS CAFE Ham & Cheese Topped Toastie x 4,12/03/2022,1140,1072
15625,,27786,Sainsbury's Café,JS CAFE Chicken & Bacon Topped Toastie x 4,12/03/2022,777,728
15626,,27787,Sainsbury's Café,JS CAFE Tomato & Mozarella Panini x 4,12/03/2022,690,676
15627,,27788,Sainsbury's Café,JS CAFE Tuna Cheese Melt Panini x 4,12/03/2022,692,640
15628,,27789,Sainsbury's Café,JS CAFE Kids Cheese Sandwich x 4,12/03/2022,677,624
15629,,27790,Sainsbury's Café,JS CAFE Kids Ham Sandwich x 4,12/03/2022,663,624
15630,,27791,Sainsbury's Café,JS CAFE Egg & Cress Sandwich x 2,12/03/2022,437,400
15631,,27792,Sainsbury's Café,JS CAFE Prawn Mayonnaise Sandwich x 2,12/03/2022,416,396
15632,DELIST,27793,Sainsbury's Café,JS CAFE Chicken & Bacon Sandwich x 2,12/03/2022,382,370
15633,DELIST,27794,Sainsbury's Café,JS CAFE Cheese Ploughmans x 2,12/03/2022,404,370
15634,DELIST,28182,Sainsbury's Café,JS CAFÉ Cheese & Tomato Pizza,12/03/2022,262,220
15635,DELIST,28296,Sainsbury's Café,JS CAFE Vegan Panini Meatless Marinara,12/03/2022,338,236
15636,DELIST,28297,Sainsbury's Café,JS CAFE Vegan Sausage Bap x 4,12/03/2022,475,464
15637,,28103,Sainsbury's Café,JS CAFE Pig Under Blankets Toastie,12/03/2022,,
15638,,28104,Sainsbury's Café,JS CAFÉ Rudolph's Christmas Feast,12/03/2022,,
15639,,28105,Sainsbury's Café,JS CAFÉ Turkey Feast Sandwich Stack,12/03/2022,,
15640,,28106,Sainsbury's Café,JS CAFÉ Cheese & Chutney Toastie,12/03/2022,,
15641,,28107,Sainsbury's Café,JS CAFÉ Turkey Trimmings Panini,12/03/2022,,
15642,,28108,Sainsbury's Café,JS CAFÉ Brie & Cranberry Panini,12/03/2022,,
15643,3700,27201,GDTS MCCOLLS,McColl's Southern Fried Chicken Wrap,12/03/2022,,
15644,3706,27202,GDTS MCCOLLS,McColl's Chicken & Bacon Caesar Wrap,12/03/2022,,
15645,3703,27205,GDTS MCCOLLS,McColl's FALAFEL & HOUMOUS WRAP,12/03/2022,,
15646,,28139,GDTS MCCOLLS,MC XMAS CHEESE BOARD WEDGE,12/03/2022,,
15647,,28140,GDTS MCCOLLS,MC XMAS TURKEY LUNCH WEDGE,12/03/2022,,
15648,,28141,GDTS MCCOLLS,MC XMAS PIGS UNDER BLANKETS WEDGE,12/03/2022,,
15649,,27410,WAITROSE,WR Shakshuka Eggs Flatbread x 4,12/03/2022,,
15650,,27411,WAITROSE,WR Spiced Roasted Aubergine Flatbread x 4,12/03/2022,,
15651,,,,,13/03/2022,13/03/2022,12/03/2022
15652,9518832,20371,Asda,AS Chicken Fajita Triple Wrap x4,13/03/2022,2931,2404
15653,50193482,22592,Asda,AS Chicken & Bacon Skillet x 8,13/03/2022,7451,8152
15654,50243954,22708,Asda,AS Chicken Bacon Caesar Triple Wrap x 8,13/03/2022,6295,3704
15655,50535479,23870,Asda,AS Chicken Fajita Wrap x4,13/03/2022,1165,1804
15656,50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,13/03/2022,5411,3348
15657,50779457,24806,Asda Café,ASC Tuna Melt Panini x4,13/03/2022,,0
15658,50779460,24809,Asda Café,ASC Cheese & Tomato Toastie x4,13/03/2022,,0
15659,50779461,24810,Asda Café,ASC Ham & Cheese Toastie x4,13/03/2022,,0
15660,50779462,24811,Asda Café,ASC ADB Topped Toastie x4,13/03/2022,,0
15661,50773032,24821,Asda Café,ASC Cheeseboard Toastie,13/03/2022,,0
15662,50027363,26311,Asda Café,ASC Turkey Feast Toastie,13/03/2022,,0
15663,,21767,BP,BP Cheese & Ham Toastie,13/03/2022,1943,1924
15664,,24192,BP,BP Bacon Bap,13/03/2022,3761,3724
15665,,24193,BP,BP Sausage Bap,13/03/2022,3733,3696
15666,,24779,BP,BP Pepperoni & Mozzarella Panini ,13/03/2022,1398,1384
15667,,28541,BP,BP Cheese & Onion Toastie,13/03/2022,1414,1400
15668,,28542,BP,BP ADB Wrap,13/03/2022,2012,1992
15669,6250,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,13/03/2022,700,7413
15670,6251,19489,Co-op,Co-op Aromatic Duck Wrap,13/03/2022,5678,5539
15671,6252,19490,Co-op,Co-op Southern Fried Chicken Wrap,13/03/2022,2248,1759
15672,6253,19491,Co-op,Co-op Falafel Wrap,13/03/2022,3163,3639
15673,6747,27443,Co-op,COOP HAM & CHEESE SUB ROLL,13/03/2022,7504,7783
15674,6748,27445,Co-op,COOP TUNA CRUNCH SUB ROLL,13/03/2022,4271,4318
15675,4458,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,13/03/2022,1540,1120
15676,4448,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,13/03/2022,1462,1152
15677,4413,19743,Co-op,Co-op Falafel Wrap x 4,13/03/2022,739,576
15678,4447,19783,Co-op,Co-op Aromatic Duck Wrap x4,13/03/2022,937,676
15679,,27444,Co-op,COOP HAM & CHEESE SUB ROLL x 4,13/03/2022,223,136
15680,,27446,Co-op,COOP TUNA CRUNCH SUB ROLL x 4,13/03/2022,58,36
15681,,17791,Co-op,COOP TI NEW YORK DELI GRAB BAG x4,13/03/2022,,
15682,,20161,Co-op,COOP HAM & MUSTARD x4,13/03/2022,,
15683,6390,22341,Co-op,CO-OP HAM & CHEESE PANINI,13/03/2022,,
15684,6393,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,13/03/2022,,
15685,6338,25007,Co-op,Co-op Sausage & Egg Breakfast Muffin,13/03/2022,,
15686,,19463,Co-op,COOP HAM & CHEESE,13/03/2022,,
15687,6402,19506,Co-op,COOP TI NEW YORK DELI GRAB BAG,13/03/2022,,
15688,6058,20130,Co-op,COOP HAM & MUSTARD,13/03/2022,,
15689,4542167,27801,Morrisons,WM Southern Fried Chicken Wrap x8,13/03/2022,5941,6512
15690,4547196,18258,Morrisons,WM Aromatic Duck Wrap x4,13/03/2022,2340,2860
15691,4542173,28753,Morrisons,WM Chicken & Bacon Caesar Wrap x8,13/03/2022,11093,9512
15692,4542164,27807,Morrisons,WM Sweet Chilli Chicken Wrap x6,13/03/2022,3504,3408
15693,4540498,28440,Morrisons,WM Falafel & Spiced Houmous Wrap x4,13/03/2022,1260,2004
15694,4540498,24993,Morrisons,WM Mexican Style 3 Bean Wrap x4,13/03/2022,1323,1556
15695,,26156,Morrisons,WM Counted Med Tuna Wrap,13/03/2022,1118,1224
15696,4540491,27436,Morrisons,WM Greek Chicken Wrap,13/03/2022,1381,1588
15697,4540492,27437,Morrisons,WM Korean Beef Wrap,13/03/2022,1926,1980
15698,4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,13/03/2022,100,101
15699,4548306,24886,Morrisons,WM Vegetarian Sandwich Platter,13/03/2022,73,69
15700,4548303,24887,Morrisons,WM Meat Sandwich Platter,13/03/2022,125,122
15701,4549090,24890,Morrisons,WM Classic Sandwich Platter ,13/03/2022,187,176
15702,1855,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,13/03/2022,2010,2254
15703,1780,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,13/03/2022,3266,3418
15704,1770,24342,Morrisons PFS,WM DTS Sweet Chilli Chicken Wrap,13/03/2022,1429,1632
15705,4548302,24891,Morrisons,WM Party Classic Sandwich Platter ,13/03/2022,,
15706,4548305,24888,Morrisons,WM Vegetarian Wraps Platter,13/03/2022,,
15707,4548301,24889,Morrisons,WM The Best Sandwich Platter,13/03/2022,,
15708,4540434,18257,Morrisons,WM Southern Fried Chicken Wrap x4,13/03/2022,,
15709,4540433,19799,Morrisons,WM Chicken Fajita Wrap x4,13/03/2022,,
15710,4540448,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,13/03/2022,,
15711,,21855,Morrisons,WM Sweet Chilli Chicken Wrap x4,13/03/2022,,
15712,4542180,28002,Morrisons,WMM Cheeseboard Skillet,13/03/2022,,
15713,4542181,28003,Morrisons,WMM Turkey Curry Wrap,13/03/2022,,
15714,4542182,28004,Morrisons,WMM Vegan Feast Skillet,13/03/2022,,
15715,4542183,28005,Morrisons,WMM Pigs Under Blankets Skillet,13/03/2022,,
15716,4542184,28006,Morrisons,WMM Turkey Lunch Wedge Skillet,13/03/2022,,
15717,,28136,Morrisons PFS,WMM DTS Pigs Under Blankets Skillet,13/03/2022,,
15718,,28137,Morrisons PFS,WMM DTS Cheeseboard Skillet,13/03/2022,,
15719,,28138,Morrisons PFS,WMM DTS Turkey Lunch Wedge Skillet,13/03/2022,,
15720,,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,13/03/2022,,
15721,,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,13/03/2022,,
15722,,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,13/03/2022,,
15723,7799572,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,13/03/2022,2150,2236
15724,7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,13/03/2022,2227,2288
15725,7798199,21970,Sainsbury's,JS New Yorker Grab Bag,13/03/2022,1791,2216
15726,7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",13/03/2022,15812,15016
15727,7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,13/03/2022,8516,7552
15728,7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,13/03/2022,8225,12888
15729,7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,13/03/2022,3671,3716
15730,7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",13/03/2022,6331,7172
15731,7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",13/03/2022,8487,8908
15732,7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",13/03/2022,1858,1764
15733,7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,13/03/2022,3807,3984
15734,7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,13/03/2022,1746,1492
15735,7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,13/03/2022,2517,3320
15736,7991425,24955,Sainsbury's,JS Vegan Mexican Bean Wrap,13/03/2022,2574,2508
15737,8018816,25608,Sainsbury's,JS Halloumi Roast Vegetable Wrap,13/03/2022,1011,1256
15738,7798851,26002,Sainsbury's,JS Chicken Salad Skillet x 4,13/03/2022,,0
15739,8046570,26981,Sainsbury's,JS Tuna Crunch Sub Roll ,13/03/2022,3302,2068
15740,8046550,26983,Sainsbury's,JS Chicken and Bacon Sub Roll ,13/03/2022,3178,3452
15741,8046562,26984,Sainsbury's,JS Ham and Cheese Sub Roll ,13/03/2022,5971,6516
15742,,28009,Sainsbury's,JS HTE Egg & Cheese Muffin,13/03/2022,380,304
15743,,28010,Sainsbury's,JS HTE Meatball Marinara Wrap,13/03/2022,588,504
15744,,28011,Sainsbury's,JS HTE Ham & Cheese Toastie,13/03/2022,876,868
15745,,28369,Sainsbury's,JS Hoisin No Duck Wrap x 4,13/03/2022,2797,2388
15746,8018816,28370,Sainsbury's,JS Vegan No Chicken Ceasar Wrap x 4,13/03/2022,3679,2212
15747,,28477,Sainsbury's,JS Cheese & Coleslaw Skillet,13/03/2022,3515,3868
15748,,28478,Sainsbury's,JS Spring Chicken Skillet,13/03/2022,7550,8456
15749,,22883,Sainsbury's,JS Wrap Platter x1,13/03/2022,100,138
15750,,23956,Sainsbury's,JS Classic Sandwich Platter x1,13/03/2022,220,333
15751,,22882,Sainsbury's,JS Meat Sandwich Platter x1,13/03/2022,100,105
15752,,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,13/03/2022,150,135
15753,8530,27728,Sainsbury's,"JS PF Chicken, Bacon & Caesar Wrap x 1",13/03/2022,24,20
15754,8581,27727,Sainsbury's PFS,"JS PFS Mozzarella, Tomato and Pesto Wrap x 1",13/03/2022,24,16
15755,8531,27729,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,13/03/2022,24,16
15756,8534,27730,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x1,13/03/2022,20,20
15757,9935,27133,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,13/03/2022,300,258
15758,,27921,Sainsbury's PFS,JS PFS Chicken and Bacon Sub Roll ,13/03/2022,16,0
15759,,27933,Sainsbury's PFS,JS PFS TUNA & CUCUMBER SUB,13/03/2022,,0
15760,,27939,Sainsbury's PFS,JS PFS greek style chicken & tzatziki wrap,13/03/2022,16,16
15761,,27946,Sainsbury's PFS,JS PFS Steak & caramelised onion sandwich,13/03/2022,18,16
15762,9929,27131,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,13/03/2022,,
15763,,27179,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,13/03/2022,,
15764,,27924,Sainsbury's PFS,JS PFS Korean Chicken Sandwich,13/03/2022,,
15765,,27934,Sainsbury's PFS,JS PFS Ham And Cheese Sub Roll,13/03/2022,,
15766,,27935,Sainsbury's PFS,JS PFS Sweet Chilli Chicken Wrap,13/03/2022,,
15767,,27937,Sainsbury's PFS,JS PFS TTD Eggs Hollandaise with Avocado,13/03/2022,,
15768,,27938,Sainsbury's PFS,"JS PFS Brie, Bacon & Chilli Chutney Skillet",13/03/2022,,
15769,,27109,Sainsbury's PFS,JS PFS Brie & Cranberry Skillet,13/03/2022,,
15770,,22288,Sainsbury's,JS Brie & Cranberry Skillet,13/03/2022,,
15771,,28111,Sainsbury's,JS Boxing Day Sub Roll,13/03/2022,,
15772,,28112,Sainsbury's,JS Rudolph's Christmas Feast,13/03/2022,,
15773,,28113,Sainsbury's,JS Beef Wellington Special,13/03/2022,,
15774,,28375,Sainsbury's,JS Christmas Platter,13/03/2022,,
15775,7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,13/03/2022,,
15776,,28474,Sainsbury's,JS PF BOXING DAY LEFTOVER SUB,13/03/2022,,
15777,,27331,Sainsbury's,JS Indian Inspired Chickpea Flatbread,13/03/2022,,
15778,,27332,Sainsbury's,JS Middle Eastern Lamb Kofta Flatbread  ,13/03/2022,,
15779,7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,13/03/2022,,
15780,,23955,Sainsbury's,JS Seafood Platter x1,13/03/2022,,
15781,7972085,24770,Sainsbury's,JS Party Sandwich Platter,13/03/2022,,
15782,7972091,24480,Sainsbury's,JS Premium Sandwich Platter,13/03/2022,,
15783,3277,22186,Sainsbury's PFS,JS DTS Southern Fried Chicken Wrap x 1,13/03/2022,,
15784,3278,22187,Sainsbury's PFS,"JS DTS Ham & Egg Sub Roll 10"" x 1",13/03/2022,,
15785,3292,23990,Sainsbury's PFS,JS DTS Chicken Salad Skillet x 1,13/03/2022,,
15786,3294,23992,Sainsbury's PFS,JS DTS Seafood Cocktail Skillet x 1,13/03/2022,,
15787,7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,13/03/2022,,
15788,,25543,Sainsbury's,JS Harissa Chicken Wrap,13/03/2022,,
15789,,25544,Sainsbury's,JS Vegan Onion Bhaji Sandwich,13/03/2022,,
15790,,25545,Sainsbury's,JS Katsu Chicken Sandwich ,13/03/2022,,
15791,7798851,28371,Sainsbury's,JS Vegan No Coronation Chicken Skillet x 4,13/03/2022,,
15792,8046570,28372,Sainsbury's,JS Vegan Meatless Meatball Marinara Subroll x 4,13/03/2022,,
15793,8046550,28373,Sainsbury's,JS Vegan No Chicken Tikka Roll x 4,13/03/2022,,
15794,DELIST,27781,Sainsbury's Café,JS CAFE Bacon Bap x 4          ,13/03/2022,1435,1440
15795,DELIST,27782,Sainsbury's Café,JS CAFE Sausage Bap x 4,13/03/2022,1194,1192
15796,DELIST,27783,Sainsbury's Café,JS CAFE Egg Florentine x 4,13/03/2022,492,524
15797,,27784,Sainsbury's Café,JS CAFE Cheese & Onion Topped Toastie x 4,13/03/2022,1131,1160
15798,,27785,Sainsbury's Café,JS CAFE Ham & Cheese Topped Toastie x 4,13/03/2022,1230,1260
15799,,27786,Sainsbury's Café,JS CAFE Chicken & Bacon Topped Toastie x 4,13/03/2022,790,896
15800,,27787,Sainsbury's Café,JS CAFE Tomato & Mozarella Panini x 4,13/03/2022,778,824
15801,,27788,Sainsbury's Café,JS CAFE Tuna Cheese Melt Panini x 4,13/03/2022,801,816
15802,,27789,Sainsbury's Café,JS CAFE Kids Cheese Sandwich x 4,13/03/2022,742,744
15803,,27790,Sainsbury's Café,JS CAFE Kids Ham Sandwich x 4,13/03/2022,757,748
15804,,27791,Sainsbury's Café,JS CAFE Egg & Cress Sandwich x 2,13/03/2022,491,516
15805,,27792,Sainsbury's Café,JS CAFE Prawn Mayonnaise Sandwich x 2,13/03/2022,465,474
15806,DELIST,27793,Sainsbury's Café,JS CAFE Chicken & Bacon Sandwich x 2,13/03/2022,429,454
15807,DELIST,27794,Sainsbury's Café,JS CAFE Cheese Ploughmans x 2,13/03/2022,450,488
15808,DELIST,28182,Sainsbury's Café,JS CAFÉ Cheese & Tomato Pizza,13/03/2022,317,316
15809,DELIST,28296,Sainsbury's Café,JS CAFE Vegan Panini Meatless Marinara,13/03/2022,332,368
15810,DELIST,28297,Sainsbury's Café,JS CAFE Vegan Sausage Bap x 4,13/03/2022,574,512
15811,,28103,Sainsbury's Café,JS CAFE Pig Under Blankets Toastie,13/03/2022,,
15812,,28104,Sainsbury's Café,JS CAFÉ Rudolph's Christmas Feast,13/03/2022,,
15813,,28105,Sainsbury's Café,JS CAFÉ Turkey Feast Sandwich Stack,13/03/2022,,
15814,,28106,Sainsbury's Café,JS CAFÉ Cheese & Chutney Toastie,13/03/2022,,
15815,,28107,Sainsbury's Café,JS CAFÉ Turkey Trimmings Panini,13/03/2022,,
15816,,28108,Sainsbury's Café,JS CAFÉ Brie & Cranberry Panini,13/03/2022,,
15817,3700,27201,GDTS MCCOLLS,McColl's Southern Fried Chicken Wrap,13/03/2022,786,848
15818,3706,27202,GDTS MCCOLLS,McColl's Chicken & Bacon Caesar Wrap,13/03/2022,1154,1290
15819,3703,27205,GDTS MCCOLLS,McColl's FALAFEL & HOUMOUS WRAP,13/03/2022,136,153
15820,,28139,GDTS MCCOLLS,MC XMAS CHEESE BOARD WEDGE,13/03/2022,,
15821,,28140,GDTS MCCOLLS,MC XMAS TURKEY LUNCH WEDGE,13/03/2022,,
15822,,28141,GDTS MCCOLLS,MC XMAS PIGS UNDER BLANKETS WEDGE,13/03/2022,,
15823,,27410,WAITROSE,WR Shakshuka Eggs Flatbread x 4,13/03/2022,,
15824,,27411,WAITROSE,WR Spiced Roasted Aubergine Flatbread x 4,13/03/2022,,
15825,,,,,14/03/2022,14/03/2022,13/03/2022
15826,9518832,20371,Asda,AS Chicken Fajita Triple Wrap x4,14/03/2022,3065,2496
15827,50193482,22592,Asda,AS Chicken & Bacon Skillet x 8,14/03/2022,7632,3288
15828,50243954,22708,Asda,AS Chicken Bacon Caesar Triple Wrap x 8,14/03/2022,6247,5288
15829,50535479,23870,Asda,AS Chicken Fajita Wrap x4,14/03/2022,1334,1768
15830,50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,14/03/2022,5600,5658
15831,50779457,24806,Asda Café,ASC Tuna Melt Panini x4,14/03/2022,1468,1376
